C5-258;N52°49'56.09400";E4°41'37.90692";46.503;;19-10-2021 5:30:46.000
C5-259;N52°49'56.09412";E4°41'37.90702";46.502;;19-10-2021 5:30:47.000
C5-260;N52°49'56.09393";E4°41'37.90700";46.499;;19-10-2021 5:30:48.000
C5-261;N52°49'56.09404";E4°41'37.90694";46.506;;19-10-2021 5:30:49.000
C5-262;N52°49'56.09407";E4°41'37.90691";46.501;;19-10-2021 5:30:50.000
C5-263;N52°49'56.09409";E4°41'37.90697";46.498;;19-10-2021 5:30:51.000
C5-264;N52°49'56.09418";E4°41'37.90702";46.497;;19-10-2021 5:30:52.000
C5-265;N52°49'56.09401";E4°41'37.90696";46.500;;19-10-2021 5:30:53.000
C5-266;N52°49'56.09405";E4°41'37.90691";46.498;;19-10-2021 5:30:54.000
C5-267;N52°49'56.09394";E4°41'37.90696";46.499;;19-10-2021 5:30:55.000
C5-268;N52°49'56.09391";E4°41'37.90699";46.501;;19-10-2021 5:30:56.000
C5-269;N52°49'56.09419";E4°41'37.90682";46.499;;19-10-2021 5:30:57.000
C5-270;N52°49'56.09406";E4°41'37.90688";46.497;;19-10-2021 5:30:58.000
C5-271;N52°49'56.09440";E4°41'37.90690";46.508;;19-10-2021 5:30:59.000
C5-272;N52°49'56.09424";E4°41'37.90707";46.511;;19-10-2021 5:31:00.000
C5-273;N52°49'56.09431";E4°41'37.90695";46.507;;19-10-2021 5:31:01.000
C5-274;N52°49'56.09423";E4°41'37.90696";46.509;;19-10-2021 5:31:02.000
C5-275;N52°49'56.09443";E4°41'37.90690";46.507;;19-10-2021 5:31:03.000
C5-276;N52°49'56.09430";E4°41'37.90701";46.511;;19-10-2021 5:31:04.000
C5-277;N52°49'56.09432";E4°41'37.90704";46.506;;19-10-2021 5:31:05.000
C5-278;N52°49'56.09435";E4°41'37.90699";46.511;;19-10-2021 5:31:06.000
C5-279;N52°49'56.09440";E4°41'37.90702";46.508;;19-10-2021 5:31:07.000
C5-280;N52°49'56.09440";E4°41'37.90699";46.504;;19-10-2021 5:31:08.000
C5-281;N52°49'56.09431";E4°41'37.90711";46.507;;19-10-2021 5:31:09.000
C5-282;N52°49'56.09430";E4°41'37.90710";46.510;;19-10-2021 5:31:10.000
C5-283;N52°49'56.09426";E4°41'37.90713";46.503;;19-10-2021 5:31:11.000
C5-284;N52°49'56.09447";E4°41'37.90700";46.502;;19-10-2021 5:31:12.000
C5-285;N52°49'56.09432";E4°41'37.90704";46.506;;19-10-2021 5:31:13.000
C5-286;N52°49'56.09439";E4°41'37.90701";46.507;;19-10-2021 5:31:14.000
C5-287;N52°49'56.09432";E4°41'37.90693";46.510;;19-10-2021 5:31:15.000
C5-288;N52°49'56.09443";E4°41'37.90703";46.506;;19-10-2021 5:31:16.000
C5-289;N52°49'56.09439";E4°41'37.90701";46.506;;19-10-2021 5:31:17.000
C5-290;N52°49'56.09450";E4°41'37.90709";46.505;;19-10-2021 5:31:18.000
C5-291;N52°49'56.09441";E4°41'37.90697";46.506;;19-10-2021 5:31:19.000
C5-292;N52°49'56.09435";E4°41'37.90705";46.505;;19-10-2021 5:31:20.000
C5-293;N52°49'56.09439";E4°41'37.90707";46.504;;19-10-2021 5:31:21.000
C5-294;N52°49'56.09433";E4°41'37.90714";46.507;;19-10-2021 5:31:22.000
C5-295;N52°49'56.09435";E4°41'37.90703";46.504;;19-10-2021 5:31:23.000
C5-296;N52°49'56.09442";E4°41'37.90703";46.506;;19-10-2021 5:31:24.000
C5-297;N52°49'56.09441";E4°41'37.90709";46.505;;19-10-2021 5:31:25.000
C5-298;N52°49'56.09444";E4°41'37.90705";46.505;;19-10-2021 5:31:26.000
C5-299;N52°49'56.09442";E4°41'37.90698";46.506;;19-10-2021 5:31:27.000
C5-300;N52°49'56.09432";E4°41'37.90708";46.507;;19-10-2021 5:31:28.000
C5-301;N52°49'56.09436";E4°41'37.90715";46.504;;19-10-2021 5:31:29.000
C5-302;N52°49'56.09435";E4°41'37.90717";46.509;;19-10-2021 5:31:30.000
C5-303;N52°49'56.09439";E4°41'37.90706";46.502;;19-10-2021 5:31:31.000
C5-304;N52°49'56.09444";E4°41'37.90710";46.503;;19-10-2021 5:31:32.000
C5-305;N52°49'56.09454";E4°41'37.90717";46.504;;19-10-2021 5:31:33.000
C5-306;N52°49'56.09447";E4°41'37.90714";46.508;;19-10-2021 5:31:34.000
C5-307;N52°49'56.09438";E4°41'37.90718";46.505;;19-10-2021 5:31:35.000
C5-308;N52°49'56.09446";E4°41'37.90700";46.503;;19-10-2021 5:31:36.000
C5-309;N52°49'56.09442";E4°41'37.90708";46.503;;19-10-2021 5:31:37.000
C5-310;N52°49'56.09447";E4°41'37.90706";46.504;;19-10-2021 5:31:38.000
