C8-106;N51°28'35.11720";E4°38'34.46471";58.810;;26-7-2021 5:16:22.000
C8-107;N51°28'35.11716";E4°38'34.46491";58.809;;26-7-2021 5:16:23.000
C8-108;N51°28'35.11712";E4°38'34.46479";58.809;;26-7-2021 5:16:24.000
C8-109;N51°28'35.11715";E4°38'34.46486";58.804;;26-7-2021 5:16:25.000
C8-110;N51°28'35.11717";E4°38'34.46484";58.811;;26-7-2021 5:16:26.000
C8-111;N51°28'35.11692";E4°38'34.46483";58.800;;26-7-2021 5:16:27.000
C8-112;N51°28'35.11728";E4°38'34.46494";58.812;;26-7-2021 5:16:28.000
C8-113;N51°28'35.11712";E4°38'34.46485";58.803;;26-7-2021 5:16:29.000
C8-114;N51°28'35.11701";E4°38'34.46489";58.804;;26-7-2021 5:16:30.000
C8-115;N51°28'35.11730";E4°38'34.46477";58.806;;26-7-2021 5:16:31.000
C8-116;N51°28'35.11743";E4°38'34.46502";58.807;;26-7-2021 5:16:32.000
C8-117;N51°28'35.11711";E4°38'34.46505";58.805;;26-7-2021 5:16:33.000
C8-118;N51°28'35.11722";E4°38'34.46492";58.810;;26-7-2021 5:16:34.000
C8-119;N51°28'35.11734";E4°38'34.46504";58.805;;26-7-2021 5:16:35.000
C8-120;N51°28'35.11709";E4°38'34.46493";58.796;;26-7-2021 5:16:36.000
C8-121;N51°28'35.11728";E4°38'34.46500";58.802;;26-7-2021 5:16:37.000
C8-122;N51°28'35.11713";E4°38'34.46490";58.799;;26-7-2021 5:16:38.000
C8-123;N51°28'35.11717";E4°38'34.46494";58.801;;26-7-2021 5:16:39.000
C8-124;N51°28'35.11724";E4°38'34.46487";58.801;;26-7-2021 5:16:40.000
C8-125;N51°28'35.11726";E4°38'34.46502";58.809;;26-7-2021 5:16:41.000
C8-126;N51°28'35.11711";E4°38'34.46495";58.797;;26-7-2021 5:16:42.000
C8-127;N51°28'35.11720";E4°38'34.46502";58.801;;26-7-2021 5:16:43.000
C8-128;N51°28'35.11725";E4°38'34.46492";58.799;;26-7-2021 5:16:44.000
C8-129;N51°28'35.11720";E4°38'34.46512";58.799;;26-7-2021 5:16:45.000
C8-130;N51°28'35.11727";E4°38'34.46498";58.804;;26-7-2021 5:16:46.000
C8-131;N51°28'35.11712";E4°38'34.46487";58.797;;26-7-2021 5:16:47.000
C8-132;N51°28'35.11726";E4°38'34.46498";58.809;;26-7-2021 5:16:48.000
C8-133;N51°28'35.11699";E4°38'34.46498";58.797;;26-7-2021 5:16:49.000
C8-134;N51°28'35.11725";E4°38'34.46500";58.806;;26-7-2021 5:16:50.000
C8-135;N51°28'35.11730";E4°38'34.46505";58.802;;26-7-2021 5:16:51.000
C8-136;N51°28'35.11700";E4°38'34.46498";58.794;;26-7-2021 5:16:52.000
C8-137;N51°28'35.11705";E4°38'34.46493";58.797;;26-7-2021 5:16:53.000
C8-138;N51°28'35.11729";E4°38'34.46491";58.808;;26-7-2021 5:16:54.000
C8-139;N51°28'35.11687";E4°38'34.46494";58.792;;26-7-2021 5:16:55.000
C8-140;N51°28'35.11717";E4°38'34.46486";58.802;;26-7-2021 5:16:56.000
C8-141;N51°28'35.11708";E4°38'34.46497";58.801;;26-7-2021 5:16:57.000
C8-142;N51°28'35.11689";E4°38'34.46500";58.789;;26-7-2021 5:16:58.000
C8-143;N51°28'35.11698";E4°38'34.46494";58.789;;26-7-2021 5:16:59.000
C8-144;N51°28'35.11697";E4°38'34.46494";58.802;;26-7-2021 5:17:00.000
C8-145;N51°28'35.11698";E4°38'34.46491";58.795;;26-7-2021 5:17:01.000
C8-146;N51°28'35.11675";E4°38'34.46518";58.792;;26-7-2021 5:17:02.000
C8-147;N51°28'35.11712";E4°38'34.46488";58.800;;26-7-2021 5:17:03.000
C8-148;N51°28'35.11685";E4°38'34.46506";58.789;;26-7-2021 5:17:04.000
C8-149;N51°28'35.11708";E4°38'34.46506";58.798;;26-7-2021 5:17:05.000
C8-150;N51°28'35.11683";E4°38'34.46498";58.793;;26-7-2021 5:17:06.000
C8-151;N51°28'35.11707";E4°38'34.46506";58.799;;26-7-2021 5:17:07.000
C8-152;N51°28'35.11706";E4°38'34.46527";58.800;;26-7-2021 5:17:08.000
C8-153;N51°28'35.11695";E4°38'34.46504";58.793;;26-7-2021 5:17:09.000
C8-154;N51°28'35.11691";E4°38'34.46510";58.791;;26-7-2021 5:17:10.000
C8-155;N51°28'35.11690";E4°38'34.46497";58.784;;26-7-2021 5:17:11.000
C8-156;N51°28'35.11704";E4°38'34.46499";58.800;;26-7-2021 5:17:12.000
C8-157;N51°28'35.11708";E4°38'34.46500";58.795;;26-7-2021 5:17:13.000
C8-158;N51°28'35.11674";E4°38'34.46504";58.781;;26-7-2021 5:17:14.000
C8-159;N51°28'35.11675";E4°38'34.46491";58.785;;26-7-2021 5:17:15.000
C8-160;N51°28'35.11694";E4°38'34.46500";58.797;;26-7-2021 5:17:16.000
C8-161;N51°28'35.11692";E4°38'34.46495";58.791;;26-7-2021 5:17:17.000
C8-162;N51°28'35.11678";E4°38'34.46502";58.774;;26-7-2021 5:17:18.000
C8-163;N51°28'35.11678";E4°38'34.46512";58.782;;26-7-2021 5:17:19.000
C8-164;N51°28'35.11685";E4°38'34.46501";58.790;;26-7-2021 5:17:20.000
C8-165;N51°28'35.11670";E4°38'34.46507";58.777;;26-7-2021 5:17:21.000
C8-166;N51°28'35.11706";E4°38'34.46493";58.790;;26-7-2021 5:17:22.000
C8-167;N51°28'35.11665";E4°38'34.46509";58.784;;26-7-2021 5:17:23.000
C8-168;N51°28'35.11681";E4°38'34.46511";58.783;;26-7-2021 5:17:24.000
C8-169;N51°28'35.11697";E4°38'34.46516";58.787;;26-7-2021 5:17:25.000
C8-170;N51°28'35.11719";E4°38'34.46501";58.789;;26-7-2021 5:17:26.000
C8-171;N51°28'35.11707";E4°38'34.46508";58.792;;26-7-2021 5:17:27.000
C8-172;N51°28'35.11717";E4°38'34.46505";58.791;;26-7-2021 5:17:28.000
C8-173;N51°28'35.11679";E4°38'34.46502";58.781;;26-7-2021 5:17:29.000
C8-174;N51°28'35.11555";E4°38'34.46538";58.731;;26-7-2021 5:17:30.000
C8-175;N51°28'35.11562";E4°38'34.46529";58.731;;26-7-2021 5:17:31.000
